Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-05-12,154.7,156.42,154.67,156.1,32527017.0,0.0,1.0,36.81469991666824,37.224016554397195,36.807560672986924,37.147864621796465,130108068.0
2017-05-11,152.45,154.07,152.31,153.95,27255058.0,0.63,1.0,36.279256640569315,36.66477579936054,36.2459401700565,36.636218824635264,109020232.0
2017-05-10,153.63,153.94,152.11,153.26,25805692.0,0.0,1.0,36.41106416113803,36.48453568291081,36.050816699542445,36.32337234482858,103222768.0
2017-05-09,153.87,154.88,153.45,153.99,39130363.0,0.0,1.0,36.467945339284704,36.70732029731861,36.368403277528024,36.49638592835804,156521452.0
2017-05-08,149.03,153.7,149.03,153.01,48752413.0,0.0,1.0,35.32084157999349,36.42765450476414,35.32084157999349,36.26412111759246,195009652.0
2017-05-05,146.76,148.98,146.76,148.96,27327725.0,0.0,1.0,34.78284043668956,35.30899133454627,34.78284043668956,35.304251236367385,109310900.0
2017-05-04,146.52,147.14,145.81,146.53,23371872.0,0.0,1.0,34.72595925854289,34.872902302088455,34.55768577319232,34.728329307632336,93487488.0
2017-05-03,145.59,147.49,144.27,147.06,45697034.0,0.0,1.0,34.505544693224536,34.95585402021902,34.19269821341785,34.8539419093729,182788136.0
2017-05-02,147.54,148.09,146.84,147.51,45352194.0,0.0,1.0,34.96770426566624,35.0980569655857,34.80180082940512,34.96059411839791,181408776.0
2017-05-01,145.1,147.2,144.96,146.58,33602943.0,0.0,1.0,34.38941228784175,34.88712259662512,34.356231600589524,34.74017955307956,134411772.0
2017-04-28,144.09,144.3,143.27,143.65,20860358.0,0.0,1.0,34.150037329807844,34.199808360686184,33.955693304473385,34.04575516987228,83441432.0
2017-04-27,143.9225,144.16,143.31,143.79,14246347.0,0.0,1.0,34.110339007559645,34.16662767343395,33.965173500831156,34.0789358571245,56985388.0
2017-04-26,144.47,144.6,143.3762,143.68,20041241.0,0.0,1.0,34.24009919520674,34.270909833369515,33.98086322580328,34.052865317140615,80164964.0
2017-04-25,143.91,144.9,143.87,144.53,18871501.0,0.0,1.0,34.10737644619784,34.34201130605286,34.09789624984006,34.2543194897434,75486004.0
2017-04-24,143.5,143.95,143.18,143.64,17116599.0,0.0,1.0,34.01020443353061,34.11685664255561,33.93436286266838,34.04338512078283,68466396.0
2017-04-21,142.44,142.68,141.85,142.27,17320928.0,0.0,1.0,33.758979230049476,33.81586040819615,33.61914633377224,33.71868839552892,69283712.0
2017-04-20,141.22,142.92,141.16,142.44,23319562.0,0.0,1.0,33.46983324113723,33.87274158634281,33.45561294660056,33.758979230049476,93278248.0
2017-04-19,141.88,142.0,140.45,140.68,17328375.0,0.0,1.0,33.62625648104057,33.65469707011391,33.287339461249985,33.34185059030722,69313500.0
2017-04-18,141.41,142.04,141.11,141.2,14697544.0,0.0,1.0,33.51486417383668,33.66417726647169,33.44376270115334,33.46509314295834,58790176.0
2017-04-17,141.48,141.88,140.87,141.83,16582094.0,0.0,1.0,33.531454517462784,33.62625648104057,33.386881523006664,33.61440623559336,66328376.0
2017-04-13,141.91,142.38,141.05,141.05,17822880.0,0.0,1.0,33.633366628308906,33.744758935512806,33.429542406616676,33.429542406616676,71291520.0
2017-04-12,141.6,142.15,141.01,141.8,20350000.0,0.0,1.0,33.559895106536125,33.69024780645558,33.42006221025889,33.60729608832502,81400000.0
2017-04-11,142.94,143.35,140.06,141.63,30379376.0,0.0,1.0,33.877481684521705,33.974653697188934,33.19490754676165,33.56700525380446,121517504.0
